bigg_id	name	old_bigg_ids	inchikey
CE5161_r	3(S)-hydroxy-cis-9-octadecenoyl-CoA	CE5161; CE5161[r]; CE5161_r	
CE5168_c	24(R),25(R)-varanoyl-CoA; (24R,25R)-3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestan-26-oyl-CoA	CE5168; CE5168[c]	
CE5178_c	5-oxo-6-trans-leukotriene B4	CE5178; CE5178[c]	MLZJFLKEKVDNAZ-BEWISGCMSA-N
CE5236_c	O2'-4a-cyclic-tetrahydrobiopterin	CE5236; CE5236[c]; CE5236_c	JZTDUNXDDUJXRZ-UPYOWCHBSA-N
CE5240_c	2-hydroxyestrone-4-S-glutathione	CE5240; CE5240[c]	ZKSQMGPMDHYFMB-GEAYSQNSSA-N
CE5240_r	2-hydroxyestrone-4-S-glutathione	CE5240; CE5240[r]	ZKSQMGPMDHYFMB-GEAYSQNSSA-N
CE5240_x	2-hydroxyestrone-4-S-glutathione	CE5240; CE5240[x]	ZKSQMGPMDHYFMB-GEAYSQNSSA-N
CE5242_m	2-hydroxyestrone-1-S-glutathione	CE5242; CE5242[m]	DGWRLJJHHOOYBF-DVFAMAHMSA-N
CE5243_c	4-hydroxy-17beta-estradiol-2-S-glutathione	CE5243; CE5243[c]	ARFSXJIGVSWGDY-AGFNSGRBSA-N
CE5243_r	4-hydroxy-17beta-estradiol-2-S-glutathione	CE5243; CE5243[r]	ARFSXJIGVSWGDY-AGFNSGRBSA-N
CE5243_x	4-hydroxy-17beta-estradiol-2-S-glutathione	CE5243; CE5243[x]	ARFSXJIGVSWGDY-AGFNSGRBSA-N
CE5244_m	4-hydroxyestrone-2-S-glutathione	CE5244; CE5244[m]	UKCFCQKNUGHMIT-GEAYSQNSSA-N
CE5250_m	17beta-estradiol-2,3-quinone	CE5250; CE5250[m]	LBSRSXWOMYPVBY-LRDWQAQRSA-N
CE5255_c	Estrone-3,4-semiquinone	CE5255; CE5255[c]	
CE5278_c	Dopachrome o-semiquinone	CE5278; CE5278[c]	JDWYRSDDJVCWPB-ZCFIWIBFSA-N
CE5331_m	3,5-dioxo-12(S)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA	CE5331; CE5331[m]	
CE5337_c	3-oxo-10(S)-hydroxy-octadeca-6E,8E,12Z-trienoyl-CoA	CE5337; CE5337[c]	
CE5337_x	3-oxo-10(S)-hydroxy-octadeca-6E,8E,12Z-trienoyl-CoA	CE5337; CE5337[x]	
CE5345_m	3,5-dioxo-12(R)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA	CE5345; CE5345[m]	
CE5348_c	5-oxo-12(R)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA	CE5348; CE5348[c]	
CE5348_r	5-oxo-12(R)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA	CE5348; CE5348[r]	
CE5348_x	5-oxo-12(R)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA	CE5348; CE5348[x]	
CE5538_c	Noradrenochrome	CE5538; CE5538[c]	LXXQZMIOKXLXPT-UHFFFAOYSA-N
CE5538_r	Noradrenochrome	CE5538; CE5538[r]	LXXQZMIOKXLXPT-UHFFFAOYSA-N
CE5538_x	Noradrenochrome	CE5538; CE5538[x]	LXXQZMIOKXLXPT-UHFFFAOYSA-N
CE5541_c	Adrenochrome o-semiquinone	CE5541; CE5541[c]	ADHYBIYGSXQYDM-UHFFFAOYSA-N
CE5586_c	N-[(E)-4-ammoniobutylidene]propane-1,3-diaminium	CE5586; CE5586[c]; CE5586_c	YAVLYBVKPXLZEQ-UHFFFAOYSA-Q
CE5626_c	Salsolinol 1-carboxylate	CE5626; CE5626[c]	XHGLVMDBZZZXDP-NSHDSACASA-N
CE5643_c	Peroxynitrite	CE5643; CE5643[c]	
CE5655_c	13'-hydroxy-gama-tocopherol	CE5655; CE5655[c]	
CE5655_r	13'-hydroxy-gama-tocopherol	CE5655; CE5655[r]	
CE5661_c	15-oxo-lipoxin A4	CE5661; CE5661[c]	KMQGFEBCBYXSPZ-LGJFVLQCSA-N
CE5788_e	Kinetensin 1-7	CE5788; CE5788[e]; CE5788_e	QMQIVQMAYCBWNH-BKRGGBFWSA-N
CE5789_c	Kinetensin 1-8	CE5789; CE5789[c]	KLNGALQMFAURPH-NOQNJSOHSA-N
CE5795_c	Neuromedin B (1-3)	CE5795; CE5795[c]	JVWPPCWUDRJGAE-JGVFFNPUSA-N
CE5796_c	Neuromedin B (4-10)	CE5796; CE5796[c]	MVOFLIKDVHKCBK-FVNKCRITSA-N
CE5797_c	Neuromedin N	CE5797; CE5797[c]	RZMLVIHXZGQADB-YLUGYNJDSA-N
CE5798_e	Neuromedin N (1-4)	CE5798; CE5798[e]; CE5798_e	SKGLAZSLOGYCCA-PEFXOJROSA-N
CE5843_c	13'-carboxy-alpha-tocopherol	CE5843; CE5843[c]	NJIUWSABAIXPGI-AXTKCOKSSA-N
CE5843_r	13'-carboxy-alpha-tocopherol	CE5843; CE5843[r]	NJIUWSABAIXPGI-AXTKCOKSSA-N
CE5853_l	Alpha-CEHC-glucuronide	CE5853; CE5853[l]	MWDYOFPRWKTECC-XOIOWARXSA-N
CE5854_r	Gama-CEHC-glucuronide	CE5854; CE5854[r]	
CE5860_c	N-acetyl-5-methoxykynuramine	CE5860; CE5860[c]	RJQIZOKNUKRKTP-UHFFFAOYSA-N
CE5865_c	L-leucyl-L-serine	CE5865; CE5865[c]	XGDCYUQSFDQISZ-BQBZGAKWSA-N
CE5867_e	N-acetyl-seryl-aspartyl-lysyl-proline	CE5867; CE5867[e]; CE5867_e	HJDRXEQUFWLOGJ-AJNGGQMLSA-N
CE5869_c	Lysyl-proline	CE5869; CE5869[c]	AIXUQKMMBQJZCU-IUCAKERBSA-N
CE5944_c	10,11-dihydro-12-oxo-LTB4	CE5944; CE5944[c]	AHHXLFNPCWCNQF-SOOJVSLFSA-N
CE5944_x	10,11-dihydro-12-oxo-LTB4	CE5944; CE5944[x]	AHHXLFNPCWCNQF-SOOJVSLFSA-N
CE5945_c	10,11-dihydro-20-dihydroxy-LTB4	CE5945; CE5945[c]	BZDHSIPNZCHPKA-NSBXBVANSA-N
CE5945_r	10,11-dihydro-20-dihydroxy-LTB4	CE5945; CE5945[r]	BZDHSIPNZCHPKA-NSBXBVANSA-N
CE5966_m	3-oxo-5(S),12(R)-dihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA	CE5966; CE5966[m]	
CE5967_m	3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoyl-CoA	CE5967; CE5967[m]	
CE5969_c	10,11-dihydro-LTB4-CoA	CE5969; CE5969[c]	
CE5969_r	10,11-dihydro-LTB4-CoA	CE5969; CE5969[r]	
CE5969_x	10,11-dihydro-LTB4-CoA	CE5969; CE5969[x]	
CE5970_x	5(S),12(R)-dihydroxy-eicosa-2,8-trans-6,14-cis-tetraenoyl-CoA	CE5970; CE5970[x]	
CE5971_c	3(S),5(S),12(R)-trihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA	CE5971; CE5971[c]	
CE5971_x	3(S),5(S),12(R)-trihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA	CE5971; CE5971[x]	
CE5986_c	5-nitro-gama-tocopherol	CE5986; CE5986[c]	
CE6183_m	18,20-dioxo-20-CoA-leukotriene B4	CE6183; CE6183[m]	MWWKFDDOIUOYAX-SZZOTQSASA-N
CE6184_c	18-CoA-18-oxo-dinorleukotriene B4	CE6184; CE6184[c]	CQLBXHGTJMWNLT-SZZOTQSASA-N
CE6184_x	18-CoA-18-oxo-dinorleukotriene B4	CE6184; CE6184[x]	CQLBXHGTJMWNLT-SZZOTQSASA-N
CE6187_c	20-CoA-20-oxo-18R-hydroxyleucotriene B4	CE6187; CE6187[c]	JFQGNCZAHDITHX-SZZOTQSASA-N
CE6187_x	20-CoA-20-oxo-18R-hydroxyleucotriene B4	CE6187; CE6187[x]	JFQGNCZAHDITHX-SZZOTQSASA-N
CE6190_x	CoA-20-COOH-LTE4	CE6190; CE6190[x]	KONKGRIDBYMNKG-BYIGPVKCSA-N
CE6225_x	16E-18-oxo-18-CoA-dinor-LTE4	CE6225; CE6225[x]	UNMYUSONOSUPAJ-IULMANHKSA-N
CE6227_x	CoA-18-COOH-15E-dinor-LTE4	CE6227; CE6227[x]	ANLFIWCXIHNIAL-AMJAKZOXSA-N
CE6232_c	Prostaglandin G1	CE6232; CE6232[c]	QXCRWNZYEVOQMB-CDIPTNKSSA-N
CE6232_r	Prostaglandin G1	CE6232; CE6232[r]	QXCRWNZYEVOQMB-CDIPTNKSSA-N
CE6235_c	S-(PGA2)-glutathione	CE6235; CE6235[c]	XUKIKVBUXFVHNV-MFAQWRDPSA-N
CE6235_r	S-(PGA2)-glutathione	CE6235; CE6235[r]	XUKIKVBUXFVHNV-MFAQWRDPSA-N
CE6242_m	S-(PGJ2)-glutathione	CE6242; CE6242[m]	RJCPXHXLCWWGHO-APFRPCTBSA-N
CE6244_c	S-(11-hydroxy-9-deoxy-delta12-PGD2)-glutathione	CE6244; CE6244[c]	BVYNXGKKWADCHD-RXULBTIMSA-N
CE6250_m	Hepoxilin A3-C	CE6250; CE6250[m]	
CE6316_g	N,N-dimethyldopaminequinone	CE6316; CE6316[g]	
CE6420_c	8-peroxy-docosahexaenoate	CE6420; CE6420[c]	
CE6426_c	7-peroxy-docosahexaenoate	CE6426; CE6426[c]	
CE6429_c	14-peroxy-docosahexaenoate	CE6429; CE6429[c]	
CE6438_c	16-peroxy-docosahexaenoate	CE6438; CE6438[c]	
CE6454_c	7-hydroxy-E4-neuroprostane	CE6454; CE6454[c]	
CE6464_c	17-hydroxy-E4-neuroprostane	CE6464; CE6464[c]	ULILMUUUHYDFOW-HOGCIABESA-N
CE6465_c	17-hydroxy-D4-neuroprostane	CE6465; CE6465[c]	
CE6506_c	3,4-epoxynonanal	CE6506; CE6506[c]	HEXGZHJMMROIQO-UHFFFAOYSA-N
CE7047_c	Gama-tocopheroxyl radical	CE7047; CE7047[c]	
CE7079_c	Leukotriene A5	CE7079; CE7079[c]	
CE7081_r	15(R)-HEPE	CE7081; CE7081[r]	WLKCSMCLEKGITB-MXTKCVSJSA-N
CE7087_c	Leukotriene D5	CE7087; CE7087[c]	RWLDHKGRPLNPBN-DSJHTHEWSA-N
CE7088_c	PGH3	CE7088; CE7088[c]	PVTQTOGPOPGQGE-SAMSIYEGSA-N
CE7090_n	18R-HEPE	CE7090; CE7090[n]	LRWYBGFSVUBWMO-UAAZXLHOSA-N
CE7096_c	5,15-DiHETE	CE7096; CE7096[c]	UXGXCGPWGSUMNI-BVHTXILBSA-N
CE7109_n	5(S),6(S)-epoxy-15(R)-HEPE	CE7109; CE7109[n]	
CE7112_c	15-epi-lipoxin A5	CE7112; CE7112[c]	
CE7112_r	15-epi-lipoxin A5	CE7112; CE7112[r]	
CE7112_x	15-epi-lipoxin A5	CE7112; CE7112[x]	
CE7115_c	20-hydroxy-leukotriene B5	CE7115; CE7115[c]	
CE7115_r	20-hydroxy-leukotriene B5	CE7115; CE7115[r]	
CE7172_c	14,15-DiHETE	CE7172; CE7172[c]	BLWCDFIELVFRJY-QXBXTPPVSA-N
CN0016_c	Dibenzo[a,l]pyrene	CN0016; CN0016[c]	JNTHRSHGARDABO-UHFFFAOYSA-N
CN0016_r	Dibenzo[a,l]pyrene	CN0016; CN0016[r]	JNTHRSHGARDABO-UHFFFAOYSA-N
CN0018_c	Dibenzo[a,l]pyrene-11,12-diol	CN0018; CN0018[c]	
CN0018_r	Dibenzo[a,l]pyrene-11,12-diol	CN0018; CN0018[r]	
CN0018_x	Dibenzo[a,l]pyrene-11,12-diol	CN0018; CN0018[x]	
CN0022_c	7,12-Dimethylbenz[a]anthracene-3,4-diol	CN0022; CN0022[c]	
CN0022_r	7,12-Dimethylbenz[a]anthracene-3,4-diol	CN0022; CN0022[r]	
CN0022_x	7,12-Dimethylbenz[a]anthracene-3,4-diol	CN0022; CN0022[x]	
CN0023_c	7,12-Dimethylbenz[a]anthracene-3,4-diol-1,2-epoxide	CN0023; CN0023[c]	
CN0023_r	7,12-Dimethylbenz[a]anthracene-3,4-diol-1,2-epoxide	CN0023; CN0023[r]	
HC00250_e	Hydrosulfide	HC00250; HC00250[e]; HC00250_e	RWSOTUBLDIXVET-UHFFFAOYSA-M
HC00591_c	2-oxoglutaramate	HC00591; HC00591[c]; HC00591_c	COJBGNAUUSNXHX-UHFFFAOYSA-M
HC00822_e	Chitobiose	HC00822; HC00822[e]; HC00822_e	
HC00832_c	L-Fuculose	HC00832; HC00832[c]	QZNPNKJXABGCRC-LFRDXLMFSA-N
HC01115_c	NeuNGc	HC01115; HC01115[c]	FDJKUWYYUZCUJX-PGIATKPXSA-M
HC01231_c	N-[(R)-pantothenoyl]-L-cysteinate	HC01231; HC01231[c]; HC01231_c	QSYCTARXWYLMOF-CBAPKCEASA-M
HC01434_c	Oxalatosuccinate(3-)	HC01434; HC01434[c]; HC01434_c	UFSCUAXLTRFIDC-UHFFFAOYSA-K
HC01434_x	Oxalatosuccinate(3-)	HC01434; HC01434[x]; HC01434_x	UFSCUAXLTRFIDC-UHFFFAOYSA-K
HC01435_m	3-Carboxy-1-hydroxypropyl-ThPP	HC01435; HC01435[m]; HC01435_m	ZWUKRGPVMMTMAF-UHFFFAOYSA-O
HC01440_e	3-Keto-beta-D-galactose	HC01440; HC01440[e]; HC01440_e	APIQNBNBIICCON-FKMSRSAHSA-N
HC01651_c	Formamidopyrimidine nucleoside triphosphate	HC01651; HC01651[c]	NDXMRXXKCCKQQV-UUOKFMHZSA-N
HC02111_c	ATP-energy	HC02111; HC02111[c]	
HC02113_m	NADPH-redox-potential	HC02113; HC02113[m]	
HC02116_c	Activated-sulphur	HC02116; HC02116[c]	
HC02172_e	Zinc	HC02172; HC02172[e]; HC02172_e	HCHKCACWOHOZIP-UHFFFAOYSA-N
HC02195_e	Tauroursodeoxycholate	HC02195; HC02195[e]; HC02195_e	BHTRKEVKTKCXOH-LBSADWJPSA-N
HC02196_e	Glycoursodeoxycholate	HC02196; HC02196[e]; HC02196_e	GHCZAUBVMUEKKP-XROMFQGDSA-N
HC02197_e	Sulfoglycolithocholate(2-)	HC02197; HC02197[e]; HC02197_e	FHXBAFXQVZOILS-OETIFKLTSA-L
HC02201_e	S-glutathionyl-ethacrynic-acid	HC02201; HC02201[e]; HC02201_e	
HC02202_m	Prostaglandin A1(1-)	HC02202; HC02202[m]	BGKHCLZFGPIKKU-LDDQNKHRSA-M
HC02205_c	Prostaglandin-b2	HC02205; HC02205[c]; HC02205_c	PRFXRIUZNKLRHM-HKVRTXJWSA-N
HC02206_e	Prostaglandin C1(1-)	HC02206; HC02206[e]; HC02206_e	PUIBPGHAXSCVRF-QHFGJBOXSA-M
HC02213_c	Prostaglandin E3	HC02213; HC02213[c]; HC02213_c	CBOMORHDRONZRN-QLOYDKTKSA-N
HC02214_c	Prostaglandin-f1alpha	HC02214; HC02214[c]; HC02214_c	DZUXGQBLFALXCR-CDIPTNKSSA-N
HC02217_c	Prostaglandin-g2	HC02217; HC02217[c]; HC02217_c	SGUKUZOVHSFKPH-YNNPMVKQSA-N
HC02220_e	Sulfochenodeoxycholate	HC02220; HC02220[e]; HC02220_e	
HC10859_c	Malonyl-Carnitin	HC10859; HC10859[c]; HC10859_c	
HC10859_r	Malonyl-Carnitin	HC10859; HC10859[r]; HC10859_r	
HC10859_x	Malonyl-Carnitin	HC10859; HC10859[x]; HC10859_x	
Lkynr_m	L Kynurenine C10H12N2O3	Lkynr; Lkynr[m]	
acgagbside_cho_l	Alpha GalNAc globoside	acgagbside_cho; acgagbside_cho[l]; acgagbside_cho_l	
acgalfuc12gal14acglcgalgluside_cho_g	(Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1	acgalfuc12gal14acglcgalgluside_cho; acgalfuc12gal14acglcgalgluside_cho[g]	
acgalfucgalacgalfuc12gal14acglcgalgluside_cho_e	Type IIIA glycolipid	acgalfucgalacgalfuc12gal14acglcgalgluside_cho; acgalfucgalacgalfuc12gal14acglcgalgluside_cho[e]; acgalfucgalacgalfuc12gal14acglcgalgluside_cho_e	REECMYCTYIVQSO-MEFBMOPCSA-N
acgalfucgalacgalfucgalacglcgal14acglcgalgluside_cho_e	Type IIIAb	acgalfucgalacgalfucgalacglcgal14acglcgalgluside_cho; acgalfucgalacgalfucgalacglcgal14acglcgalgluside_cho[e]; acgalfucgalacgalfucgalacglcgal14acglcgalgluside_cho_e	
acgam_r	N-Acetyl-D-glucosamine	acgam; acgam[r]	OVRNDRQMDRJTHS-RTRLPJTCSA-N
acgbgbside_cho_c	Beta GalNAc globoside	acgbgbside_cho; acgbgbside_cho[c]	
acn13acngalgbside_cho_e	Sialyl (1,3) sialyl (2,6) galactosylgloboside	acn13acngalgbside_cho; acn13acngalgbside_cho[e]; acn13acngalgbside_cho_e	
acn23acngalgbside_cho_g	Sialyl (2,3) sialyl (2,6) galactosylgloboside	acn23acngalgbside_cho; acn23acngalgbside_cho[g]; acn23acngalgbside_cho_g	
acnacngal14acglcgalgluside_cho_e	3',8'-LD1	acnacngal14acglcgalgluside_cho; acnacngal14acglcgalgluside_cho[e]; acnacngal14acglcgalgluside_cho_e	OQUHYRMNSPHZRJ-XZBMWZIKSA-N
acnacngalgbside_cho_e	Disialyl galactosylgloboside	acnacngalgbside_cho; acnacngalgbside_cho[e]; acnacngalgbside_cho_e	
acngal14acglcgalgluside_cho_g	Alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide(1-)	acngal14acglcgalgluside_cho; acngal14acglcgalgluside_cho[g]; acngal14acglcgalgluside_cho_g	
acngalacglcgal14acglcgalgluside_cho_g	VI3NeuAc-nLc6Cer	acngalacglcgal14acglcgalgluside_cho; acngalacglcgal14acglcgalgluside_cho[g]; acngalacglcgal14acglcgalgluside_cho_g	DKFPAZPUUSLXBX-RFNWSYJBSA-N
acngalgbside_cho_g	Sialyl galactosylgloboside	acngalgbside_cho; acngalgbside_cho[g]; acngalgbside_cho_g	
adhap_cho_c	Acyl-dihydroxyacetone phosphate	adhap_cho; adhap_cho[c]	
adhap_cho_x	Acyl-dihydroxyacetone phosphate	adhap_cho; adhap_cho[x]	
adpac_c	Adipic acid; hexane-1,6-dioic acid	adpac; adpac[c]; adpac_c	
adpac_x	Adipic acid; hexane-1,6-dioic acid	adpac; adpac[x]; adpac_x	
adpcoa_c	Adipoyl-CoA; 5-Carboxypentanoyl-CoA	adpcoa; adpcoa[c]; adpcoa_c	
adpcoa_x	Adipoyl-CoA; 5-Carboxypentanoyl-CoA	adpcoa; adpcoa[x]; adpcoa_x	
ahdt_e	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate	ahdt; ahdt[e]; ahdt_e	DGGUVLXVLHAAGT-XINAWCOVSA-J
ak2gchol_cho_c	1-alkyl 2-acylglycerol 3-phosphocholine	ak2gchol_cho; ak2gchol_cho[c]	
akgp_cho_c	O-alkylglycerone phosphate(2-)	akgp_cho; akgp_cho[c]	
alpa_cho_c	Lysophosphatidic acid	alpa_cho; alpa_cho[c]; alpa_cho_c	WRGQSWVCFNIUNZ-KTKRTIGZSA-N
andrstndn_c	Androst-4-ene-3,17-dione	andrstndn; andrstndn[c]; andrstndn_c	AEMFNILZOJDQLW-QAGGRKNESA-N
apppa_c	P1,P3-Bis(5'-adenosyl) triphosphate	apppa; apppa[c]; apppa_c	QCICUPZZLIQAPA-XPWFQUROSA-N
arachd_l	Arachidonic acid	arachd; arachd[l]; arachd_l	YZXBAPSDXZZRGB-DOFZRALJSA-N
c101_3Ecoa_m	C10:1 fatty acyl-coa, derived from C18:1	c101_3Ecoa; c101_3Ecoa[m]; c101_3Ecoa_m	
c101_4Zcoa_x	C10:1 fatty acyl-coa	c101_4Zcoa; c101_4Zcoa[x]; c101_4Zcoa_x	
c110coa_m	C11:0 fatty acyl-coa	c110coa; c110coa[m]; c110coa_m	
c11_trimethylcoa_x	C11 (trimethyl) fatty acyl-coa	c11_trimethylcoa; c11_trimethylcoa[x]	
c122_3E_6Ecoa_m	C12:2 fatty acyl-coa, derived from C18:2	c122_3E_6Ecoa; c122_3E_6Ecoa[m]; c122_3E_6Ecoa_m	
c122_3Z_6Zcoa_x	C12:2 fatty acyl-coa, derived from C18:3	c122_3Z_6Zcoa; c122_3Z_6Zcoa[x]; c122_3Z_6Zcoa_x	
c130coa_m	C13:0 fatty acyl-coa	c130coa; c130coa[m]; c130coa_m	
c13_trimethylcoa_x	C13 (trimethyl) fatty acyl-coa	c13_trimethylcoa; c13_trimethylcoa[x]	
c141_5Ecoa_m	C14:1 fatty acyl-coa, derived from C18:1	c141_5Ecoa; c141_5Ecoa[m]; c141_5Ecoa_m	
c141_7Ecoa_m	C14:1 fatty acyl-coa, derived from C18:1	c141_7Ecoa; c141_7Ecoa[m]; c141_7Ecoa_m	
c162_7E_10Ecoa_m	C16:2 fatty acyl-coa, derived from C18:2	c162_7E_10Ecoa; c162_7E_10Ecoa[m]; c162_7E_10Ecoa_m	
c163_4Z_7Z_10Zcoa_m	C16:3 fatty acyl-coa, derived from C18:3	c163_4Z_7Z_10Zcoa; c163_4Z_7Z_10Zcoa[m]; c163_4Z_7Z_10Zcoa_m	
c163_7Z_10Z_13Zcoa_m	C16:3 fatty acyl-coa, derived from C18:3	c163_7Z_10Z_13Zcoa; c163_7Z_10Z_13Zcoa[m]; c163_7Z_10Z_13Zcoa_m	
c185_3Z_6Z_9Z_12Z_15Zcoa_m	C18:5 fatty acyl-coa, derived from C20:5	c185_3Z_6Z_9Z_12Z_15Zcoa; c185_3Z_6Z_9Z_12Z_15Zcoa[m]; c185_3Z_6Z_9Z_12Z_15Zcoa_m	
c221coa_x	C22:1 fatty acyl-coa	c221coa; c221coa[x]	
c4crn_m	Butyryl carnitine	c4crn; c4crn[m]; c4crn_m	
c6dc_c	Adipoyl carnitine; 5-Carboxypentanoyl carnitine	c6dc; c6dc[c]; c6dc_c	
c6dc_x	Adipoyl carnitine; 5-Carboxypentanoyl carnitine	c6dc; c6dc[x]; c6dc_x	
c81_5Zcoa_m	C8:1 fatty acyl-coa, derived from C18:3	c81_5Zcoa; c81_5Zcoa[m]; c81_5Zcoa_m	
c8crn_c	Octanoyl carnitine	c8crn; c8crn[c]; c8crn_c	
c8crn_x	Octanoyl carnitine	c8crn; c8crn[x]; c8crn_x	
carn_e	L-Carnosine	carn; carn[e]; carn_e	CQOVPNPJLQNMDC-ZETCQYMHSA-N
cbasp_e	N-Carbamoyl-L-aspartate	cbasp; cbasp[e]; cbasp_e	HLKXYZVTANABHZ-REOHCLBHSA-N
cdpchol_r	CDPcholine C14H25N4O11P2	cdpchol; cdpchol[r]	
chito2pdol_c	N,N'-Diacetylchitobiosyldiphosphodolichol	chito2pdol; chito2pdol[c]; chito2pdol_c	
cholate_r	Cholate c	cholate; cholate[r]; cholate_r	
cholate_x	Cholate c	cholate; cholate[x]	
cl_x	Chloride	cl; cl[x]	VEXZGXHMUGYJMC-UHFFFAOYSA-M
crm_cho_c	N-acylsphingosine	crm_cho; crm_cho[c]; crm_cho_c	YDNKGFDKKRUKPY-TURZORIXSA-N
crm_cho_r	N-acylsphingosine	crm_cho; crm_cho[r]; crm_cho_r	YDNKGFDKKRUKPY-TURZORIXSA-N
crmp_cho_e	Ceramide 1-phosphate(2-)	crmp_cho; crmp_cho[e]; crmp_cho_e	
cysam_e	Cysteamine C2H8NS	cysam; cysam[e]; cysam_e	
dchac_c	Deoxycholate	dchac; dchac[c]	KXGVEGMKQFWNSR-LLQZFEROSA-N
dchac_r	Deoxycholate	dchac; dchac[r]	KXGVEGMKQFWNSR-LLQZFEROSA-N
dgtp_e	DGTP C10H12N5O13P3	dgtp; dgtp[e]; dgtp_e	
dhea_m	Dehydroepiandrosterone	dhea; dhea[m]	FMGSKLZLMKYGDP-USOAJAOKSA-N
digalsgalside_cho_e	Digalactosylceramidesulfate	digalsgalside_cho; digalsgalside_cho[e]; digalsgalside_cho_e	
digalside_cho_c	Digalactosylceramide	digalside_cho; digalside_cho[c]; digalside_cho_c	CXTNKELDSAMJIU-GKOPTVQOSA-N
dmarg_c	Dimethylarginine	dmarg; dmarg[c]	NWGZOALPWZDXNG-LURJTMIESA-N
docoscoa_m	Docosanoyl Coenzyme A	docoscoa; docoscoa[m]	NDDZLVOCGALPLR-YZHZUKEFSA-N
dolichol_r	Dolichol C15H28O	dolichol; dolichol[r]; dolichol_r	
dopa_l	Dopamine	dopa; dopa[l]	VYFYYTLLBUKUHU-UHFFFAOYSA-N
epo_g	Epo[g]	epo; epo[g]; epo_g	
estrone_l	Estrone cytosol	estrone; estrone[l]	
fad_e	Flavin adenine dinucleotide oxidized	fad; fad[e]; fad_e	IMGVNJNCCGXBHD-UYBVJOGSSA-K
fn4m2masn_g	Fn4m2masn[g]	fn4m2masn; fn4m2masn[g]; fn4m2masn_g	
fol_m	Folate	fol; fol[m]; fol_m	OVBPIULPVIDEAO-LBPRGKRZSA-N
fuc13galacglcgal14acglcgalgluside_cho_c	III3Fuc-nLc6Cer	fuc13galacglcgal14acglcgalgluside_cho; fuc13galacglcgal14acglcgalgluside_cho[c]; fuc13galacglcgal14acglcgalgluside_cho_c	
fuc14galacglcgalgluside_cho_c	Lea glycolipid	fuc14galacglcgalgluside_cho; fuc14galacglcgalgluside_cho[c]; fuc14galacglcgalgluside_cho_c	MFMNPSDSYIHMQM-DQMKXLFVSA-N
fucacgalfucgalacglcgalgluside_cho_c	(Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1	fucacgalfucgalacglcgalgluside_cho; fucacgalfucgalacglcgalgluside_cho[c]; fucacgalfucgalacglcgalgluside_cho_c	
fucacngal14acglcgalgluside_cho_e	IV3-a-NeuAc,III3-a-Fuc-nLc4Cer	fucacngal14acglcgalgluside_cho; fucacngal14acglcgalgluside_cho[e]; fucacngal14acglcgalgluside_cho_e	
fucacngalacglcgalgluside_cho_c	IV3-a-Neu5Ac,III4-a-Fuc-Lc4Cer	fucacngalacglcgalgluside_cho; fucacngalacglcgalgluside_cho[c]; fucacngalacglcgalgluside_cho_c	
fucfuc12gal14acglcgalgluside_cho_e	Ley glycolipid	fucfuc12gal14acglcgalgluside_cho; fucfuc12gal14acglcgalgluside_cho[e]; fucfuc12gal14acglcgalgluside_cho_e	JWNWWTQCACWVJH-LHZJNKMXSA-N
fucfuc132galacglcgal14acglcgalgluside_cho_g	V3Fuc,III3Fuc-nLc6Cer	fucfuc132galacglcgal14acglcgalgluside_cho; fucfuc132galacglcgal14acglcgalgluside_cho[g]; fucfuc132galacglcgal14acglcgalgluside_cho_g	
fucfucfucgalacglc13galacglcgal14acglcgalgluside_cho_c	(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)3 (Cer)1	fucfucfucgalacglc13galacglcgal14acglcgalgluside_cho; fucfucfucgalacglc13galacglcgal14acglcgalgluside_cho[c]; fucfucfucgalacglc13galacglcgal14acglcgalgluside_cho_c	
fucfucgalacglcgalgluside_cho_e	Leb glycolipid	fucfucgalacglcgalgluside_cho; fucfucgalacglcgalgluside_cho[e]; fucfucgalacglcgalgluside_cho_e	JRHKAOWZMBOKKJ-LHZJNKMXSA-N
fucgal14acglcgalgluside_cho_c	Lacto-N-fucopentaosyl III ceramide	fucgal14acglcgalgluside_cho; fucgal14acglcgalgluside_cho[c]; fucgal14acglcgalgluside_cho_c	KSVHKVBLMGDTOG-DQMKXLFVSA-N
